#daq_ch	domain	det_def	clover	Time_Offset	theta	phi	threshold	cs_dom	enable	nb_par_cal	cal_pars1	cal_pars2
703	232	2	CL30W	147.84	90	0	15	0	1	2	 0.6800 1.341795
704	233	2	CL30W	147.84	90	0	15	0	1	2	 0.8006 1.350127
705	234	2	CL30W	147.84	90	0	15	0	1	2	 0.6346 1.360877
706	235	2	CL30W	147.84	90	0	15	0	1	2	 1.2963 1.363688
707	236	2	CL30W	147.84	90	0	15	0	1	2	 -0.2215 1.338258
708	237	2	CL30W	147.84	90	0	15	0	1	2	 6.1656 1.327342
709	238	2	CL30W	147.84	90	0	15	0	1	2	 -2.3791 1.284495
700	239	1	CL30W	147.84	90	0	15	0	1	2	 0.3992 1.335307
701	240	10	CL30W	147.84	90	0	10	0	1	2	 -1.8240 3.851480
802	301	2	CL32B	0	90	0	25	0	1	2	 -0.2827 1.314810
803	302	2	CL32B	0	90	0	20	0	1	2	 -1.4367 1.270930
804	303	2	CL32B	0	90	0	10	0	1	2	 -1.3907 1.287891
805	304	2	CL32B	0	90	0	22	0	1	2	 -0.8400 1.276171
806	305	2	CL32B	0	90	0	15	0	1	2	 -3.2695 1.289248
807	306	2	CL32B	0	90	0	15	0	1	2	 -5.5300 1.345311
808	307	2	CL32B	0	90	0	15	0	1	2	 1.4781 1.274628
809	308	2	CL32B	0	90	0	18	0	1	2	 -1.3828 1.308553
800	309	1	CL32B	0	90	0	10	0	1	2	 -4.5270 1.354792
801	310	10	CL32B	0	90	0	10	0	1	2	 -0.0000 1.000000
902	311	2	CL32G	0	90	0	12	0	1	2	 -1.8909 1.281604
903	312	2	CL32G	0	90	0	14	0	1	2	 -3.1871 1.298354
904	313	2	CL32G	0	90	0	17	0	1	2	 -2.4593 1.268023
905	314	2	CL32G	0	90	0	16	0	1	2	 -2.4881 1.333601
906	315	2	CL32G	0	90	0	20	0	1	2	 -2.1799 1.347468
907	316	2	CL32G	0	90	0	15	0	1	2	 3.3286 1.352649
908	317	2	CL32G	0	90	0	14	0	1	2	 -4.8576 1.355105
909	318	2	CL32G	0	90	0	12	0	1	2	 0.5514 1.302352
900	319	1	CL32G	0	90	0	20	0	1	2	 -2.8876 1.324741
901	320	10	CL32G	0	90	0	20	0	1	2	 5.3950 3.538624
1002	321	2	CL32R	0	90	0	16	0	1	2	 1.1252 1.279860
1003	322	2	CL32R	0	90	0	19	0	1	2	 2.2496 1.236805
1004	323	2	CL32R	0	90	0	14	0	1	2	 0.4199 1.274347
1005	324	2	CL32R	0	90	0	15	0	1	2	 0.1918 1.253296
1006	325	2	CL32R	0	90	0	15	0	1	2	 1.1819 1.279263
1007	326	2	CL32R	0	90	0	15	0	1	2	 -2.1339 1.322532
1008	327	2	CL32R	0	90	0	15	0	1	2	 -1.5015 1.282615
1009	328	2	CL32R	0	90	0	15	0	1	2	 -2.5456 1.280483
1000	329	1	CL32R	0	90	0	11	0	1	2	 -0.3590 1.237633
1001	330	10	CL32R	0	90	0	10	0	1	2	 -11.4497 3.723224
1102	331	2	CL32W	0	90	0	15	0	1	2	 -3.4134 1.287315
1103	332	2	CL32W	0	90	0	15	0	1	2	 -3.4700 1.267013
1104	333	2	CL32W	0	90	0	15	0	1	2	 -3.1716 1.233592
1105	334	2	CL32W	0	90	0	15	0	1	2	 -3.8011 1.356174
1106	335	2	CL32W	0	90	0	15	0	1	2	 -1.3135 1.310929
1107	336	2	CL32W	0	90	0	15	0	1	2	 -0.6230 1.343261
1108	337	2	CL32W	0	90	0	15	0	1	2	 -1.3948 1.284738
1109	338	2	CL32W	0	90	0	15	0	1	2	 2.3180 1.283059
1100	339	1	CL32W	0	90	0	15	0	1	2	 -3.3042 1.333081
1101	340	10	CL32W	0	90	0	10	0	1	2	 -108.1624 4.189398
1202	401	2	CL35B	0	90	0	25	0	1	2	 2.3385 1.321612
1203	402	2	CL35B	0	90	0	10	0	1	2	 -0.1841 1.322472
1204	403	2	CL35B	0	90	0	10	0	1	2	 -0.7903 1.364220
1205	404	2	CL35B	0	90	0	22	0	1	2	 1.1887 1.376050
1206	405	2	CL35B	0	90	0	15	0	1	2	 -1.2751 1.345153
1207	406	2	CL35B	0	90	0	15	0	1	2	 1.3206 1.369940
1208	407	2	CL35B	0	90	0	15	0	1	2	 -3.3990 1.377074
1209	408	2	CL35B	0	90	0	18	0	1	2	 3.3491 1.314837
