860  5000.18
900  5000.16
901  32259.8
902  52649.1
903  75000.2
905  11485.9
906  35000.2
907  52721
908  21389.7
909  37983.2
910  57430.9
911  72520.2
912  5000.18
913  17249.8
914  32534.5
915  50769.2
916  28051.9
917  45751.2
918  61752.6
919  78688.2
920  5000.17
921  21692
922  39093.1
923  47114.5
924  22084.3
925  39048.3
926  57248.8
927  72805.5
929  5000.18
930  17974.1
931  41918
