05 21 127.933889 
05 22 111.059804 
05 23 91.112458 
05 24 111.059804 
05 25 120.490996 
05 26 102.397656 
05 27 80.327330 
05 28 102.397656 
05 31 95.436052 
05 32 71.240719 
05 33 76.692894 
05 34 99.572084 
05 35 85.200000 
05 36 56.800000 
05 37 63.504331 
05 38 89.808686 
06 06 0.000000 
06 07 28.400000 
06 08 40.163665 
06 11 71.240719 
06 12 76.692894 
06 13 58.839782 
06 14 51.532126 
06 15 56.800000 
06 16 63.504331 
06 17 40.163665 
06 18 28.400000 
06 21 111.059804 
06 22 99.572084 
06 23 76.692894 
06 24 91.112458 
06 25 102.397656 
06 26 89.808686 
06 27 63.504331 
06 28 80.327330 
06 31 99.572084 
06 32 76.692894 
06 33 71.240719 
06 34 95.436052 
06 35 89.808686 
06 36 63.504331 
06 37 56.800000 
06 38 85.200000 
07 07 0.000000 
07 08 28.400000 
07 11 76.692894 
07 12 71.240719 
07 13 51.532126 
07 14 58.839782 
07 15 63.504331 
07 16 56.800000 
07 17 28.400000 
07 18 40.163665 
07 21 91.112458 
07 22 76.692894 
07 23 58.839782 
07 24 76.692894 
07 25 80.327330 
07 26 63.504331 
07 27 40.163665 
07 28 63.504331 
07 31 76.692894 
07 32 58.839782 
07 33 51.532126 
07 34 71.240719 
07 35 63.504331 
07 36 40.163665 
07 37 28.400000 
07 38 56.800000 
08 08 0.000000 
08 11 99.572084 
08 12 95.436052 
08 13 71.240719 
08 14 76.692894 
08 15 89.808686 
08 16 85.200000 
08 17 56.800000 
08 18 63.504331 
08 21 111.059804 
08 22 91.112458 
08 23 76.692894 
08 24 99.572084 
08 25 102.397656 
08 26 80.327330 
08 27 63.504331 
08 28 89.808686 
08 31 71.240719 
08 32 51.532126 
08 33 58.839782 
08 34 76.692894 
08 35 56.800000 
08 36 28.400000 
08 37 40.163665 
08 38 63.504331 
11 11 0.000000 
11 12 28.400000 
11 13 40.163665 
11 14 28.400000 
11 15 43.000000 
11 16 51.532126 
11 17 58.839782 
11 18 51.532126 
11 21 85.200000 
11 22 89.808686 
11 23 63.504331 
11 24 56.800000 
11 25 95.436052 
11 26 99.572084 
11 27 76.692894 
11 28 71.240719 
11 31 120.490996 
11 32 102.397656 
11 33 80.327330 
11 34 102.397656 
11 35 127.933889 
11 36 111.059804 
11 37 91.112458 
11 38 111.059804 
12 12 0.000000 
12 13 28.400000 
12 14 40.163665 
12 15 51.532126 
12 16 43.000000 
12 17 51.532126 
12 18 58.839782 
12 21 56.800000 
12 22 63.504331 
12 23 40.163665 
12 24 28.400000 
12 25 71.240719 
12 26 76.692894 
12 27 58.839782 
12 28 51.532126 
12 31 102.397656 
12 32 89.808686 
12 33 63.504331 
12 34 80.327330 
12 35 111.059804 
12 36 99.572084 
12 37 76.692894 
12 38 91.112458 
13 13 0.000000 
13 14 28.400000 
13 15 58.839782 
13 16 51.532126 
13 17 43.000000 
13 18 51.532126 
13 21 63.504331 
13 22 56.800000 
13 23 28.400000 
13 24 40.163665 
13 25 76.692894 
13 26 71.240719 
13 27 51.532126 
13 28 58.839782 
13 31 80.327330 
13 32 63.504331 
13 33 40.163665 
13 34 63.504331 
13 35 91.112458 
13 36 76.692894 
13 37 58.839782 
13 38 76.692894 
14 14 0.000000 
14 15 51.532126 
14 16 58.839782 
14 17 51.532126 
14 18 43.000000 
14 21 89.808686 
14 22 85.200000 
14 23 56.800000 
14 24 63.504331 
14 25 99.572084 
14 26 95.436052 
14 27 71.240719 
14 28 76.692894 
14 31 102.397656 
14 32 80.327330 
14 33 63.504331 
14 34 89.808686 
14 35 111.059804 
14 36 91.112458 
14 37 76.692894 
14 38 99.572084 
15 15 0.000000 
15 16 28.400000 
15 17 40.163665 
15 18 28.400000 
15 21 95.436052 
15 22 99.572084 
15 23 76.692894 
15 24 71.240719 
15 25 85.200000 
15 26 89.808686 
15 27 63.504331 
15 28 56.800000 
15 31 127.933889 
15 32 111.059804 
15 33 91.112458 
15 34 111.059804 
15 35 120.490996 
15 36 102.397656 
15 37 80.327330 
15 38 102.397656 
16 16 0.000000 
16 17 28.400000 
16 18 40.163665 
16 21 71.240719 
16 22 76.692894 
16 23 58.839782 
16 24 51.532126 
16 25 56.800000 
16 26 63.504331 
16 27 40.163665 
16 28 28.400000 
16 31 111.059804 
16 32 99.572084 
16 33 76.692894 
16 34 91.112458 
16 35 102.397656 
16 36 89.808686 
16 37 63.504331 
16 38 80.327330 
17 17 0.000000 
17 18 28.400000 
17 21 76.692894 
17 22 71.240719 
17 23 51.532126 
17 24 58.839782 
17 25 63.504331 
17 26 56.800000 
17 27 28.400000 
17 28 40.163665 
17 31 91.112458 
17 32 76.692894 
17 33 58.839782 
17 34 76.692894 
17 35 80.327330 
17 36 63.504331 
17 37 40.163665 
17 38 63.504331 
18 18 0.000000 
18 21 99.572084 
18 22 95.436052 
18 23 71.240719 
18 24 76.692894 
18 25 89.808686 
18 26 85.200000 
18 27 56.800000 
18 28 63.504331 
18 31 111.059804 
18 32 91.112458 
18 33 76.692894 
18 34 99.572084 
18 35 102.397656 
18 36 80.327330 
18 37 63.504331 
18 38 89.808686 
21 21 0.000000 
21 22 28.400000 
21 23 40.163665 
21 24 28.400000 
21 25 43.000000 
21 26 51.532126 
21 27 58.839782 
21 28 51.532126 
21 31 85.200000 
21 32 89.808686 
21 33 63.504331 
21 34 56.800000 
21 35 95.436052 
21 36 99.572084 
21 37 76.692894 
21 38 71.240719 
22 22 0.000000 
22 23 28.400000 
22 24 40.163665 
22 25 51.532126 
22 26 43.000000 
22 27 51.532126 
22 28 58.839782 
22 31 56.800000 
22 32 63.504331 
22 33 40.163665 
22 34 28.400000 
22 35 71.240719 
22 36 76.692894 
22 37 58.839782 
22 38 51.532126 
23 23 0.000000 
23 24 28.400000 
23 25 58.839782 
23 26 51.532126 
23 27 43.000000 
23 28 51.532126 
23 31 63.504331 
23 32 56.800000 
23 33 28.400000 
23 34 40.163665 
23 35 76.692894 
23 36 71.240719 
23 37 51.532126 
23 38 58.839782 
24 24 0.000000 
24 25 51.532126 
24 26 58.839782 
24 27 51.532126 
24 28 43.000000 
24 31 89.808686 
24 32 85.200000 
24 33 56.800000 
24 34 63.504331 
24 35 99.572084 
24 36 95.436052 
24 37 71.240719 
24 38 76.692894 
25 25 0.000000 
25 26 28.400000 
25 27 40.163665 
25 28 28.400000 
25 31 95.436052 
25 32 99.572084 
25 33 76.692894 
25 34 71.240719 
25 35 85.200000 
25 36 89.808686 
25 37 63.504331 
25 38 56.800000 
26 26 0.000000 
26 27 28.400000 
26 28 40.163665 
26 31 71.240719 
26 32 76.692894 
26 33 58.839782 
26 34 51.532126 
26 35 56.800000 
26 36 63.504331 
26 37 40.163665 
26 38 28.400000 
27 27 0.000000 
27 28 28.400000 
27 31 76.692894 
27 32 71.240719 
27 33 51.532126 
27 34 58.839782 
27 35 63.504331 
27 36 56.800000 
27 37 28.400000 
27 38 40.163665 
28 28 0.000000 
28 31 99.572084 
28 32 95.436052 
28 33 71.240719 
28 34 76.692894 
28 35 89.808686 
28 36 85.200000 
28 37 56.800000 
28 38 63.504331 
31 31 0.000000 
31 32 28.400000 
31 33 40.163665 
31 34 28.400000 
31 35 43.000000 
31 36 51.532126 
31 37 58.839782 
31 38 51.532126 
32 32 0.000000 
32 33 28.400000 
32 34 40.163665 
32 35 51.532126 
32 36 43.000000 
32 37 51.532126 
32 38 58.839782 
33 33 0.000000 
33 34 28.400000 
33 35 58.839782 
33 36 51.532126 
33 37 43.000000 
33 38 51.532126 
34 34 0.000000 
34 35 51.532126 
34 36 58.839782 
34 37 51.532126 
34 38 43.000000 
35 35 0.000000 
35 36 28.400000 
35 37 40.163665 
35 38 28.400000 
36 36 0.000000 
36 37 28.400000 
36 38 40.163665 
37 37 0.000000 
37 38 28.400000 
38 38 0.000000 
