102  239500
103  -102500
104  235891
105  232485
106  203555
107  -22242.8
108  183500
109  175500
119  33535.1
121  184500
122  182500
123  169500
124  170500
125  164500
126  165500
127  147500
128  142500
129  119500
131  173500
132  162500
133  146500
134  156499
135  151500
136  145500
137  142500
138  97500
139  183500
