101  793000
102  816618
103  847000
104  627000
105  626528
106  463000
107  773000
108  743444
109  297000
111  673000
112  837000
113  323000
114  306506
115  305313
116  333000
117  634038
118  707000
119  294736
121  323000
122  325987
123  443000
124  427000
125  563000
126  564723
127  323000
128  323000
129  307000
131  683000
132  703000
133  713000
134  706607
135  717000
136  723000
137  726793
138  783000
139  676680
150  3000
151  3000
152  3000
153  3000
154  3000
155  3000
156  13000
157  3000
158  3000
159  5000.18
