101  44500
102  16500
103  16500
104  8500
105  28500
106  28500
107  48500
108  44500
111  67500
112  43500
113  64500
114  47500
115  74500
116  100500
117  69500
118  101500
119  40500
121  86500
122  81500
123  91500
124  109500
125  116500
126  92500
127  112500
128  133500
129  63500
131  96500
132  104500
133  126500
134  93500
135  135500
136  130500
137  112500
138  154500
139  75500
