#Eu
#79.906 121.7818
#161.174 244.6976
#226.806 344.2789
#271.179 411.1171
#293.385 443.966
#514.308 778.9066
#571.513 867.383
#634.857 964.082
#       1085.841
#       1089.741 
#	1112.080
#927.629 1408.013
#Co
948.170  1173.238
1077.058 1332.513
#PuBeNi
3590.764 4440
7283.862 8999
